generic,disease,min_age_d,max_age_d,min_age_m,max_age_m,min_age_y,max_age_y,min_weight,max_weight,min_dose_dw_mg,max_dose_dw_mg,min_dose_dw_iu,max_dose_dw_iu,limit_mg,limit_iu,min_dose_dd_mg,max_dose_dd_mg,min_dose_dd_UNIT,max_dose_dd_iu,route,
Doxycycline,Q Fever,,,,,12,120,,,,,,,,,100,200,,,IV,
Doxycycline,Q Fever,,,,,12,120,,,,,,,,,100,240,,,PO,
Doxycycline,Rickettsial Infection,,,,,8,11,,,2,4,,,,,,,,,IV,
Doxycycline,Rickettsial Infection,,,,,8,11,,,2,4,,,,,,,,,PO,
Doxycycline,Rickettsial Infection,,,,,12,120,,,,,,,,,100,200,,,IV,
Doxycycline,Rickettsial Infection,,,,,12,120,,,,,,,,,100,240,,,PO,
Doxycycline,Sinusitis,,,,,12,120,,,,,,,,,200,300,,,PO,
Doxycycline,Skin or Soft Tissue Infection,,,,,8,11,,,2,4.4,,,,,,,,,IV,
Doxycycline,Skin or Soft Tissue Infection,,,,,8,11,,,2,4,,,,,,,,,PO,
Doxycycline,Skin or Soft Tissue Infection,,,,,12,120,,,,,,,,,100,200,,,IV,
Doxycycline,Skin or Soft Tissue Infection,,,,,12,120,,,,,,,,,100,240,,,PO,
Doxycycline,STD Prophylaxis,,,,,8,11,,,,,,,,,200,300,,,PO,
Doxycycline,Syphilis - Early,,,,,12,120,,,,,,,,,100,200,,,IV,
Doxycycline,Syphilis - Early,,,,,12,120,,,,,,,,,100,240,,,PO,
Doxycycline,Syphilis - Latent,,,,,12,120,,,,,,,,,100,200,,,IV,
Doxycycline,Syphilis - Latent,,,,,12,120,,,,,,,,,100,240,,,PO,
Doxycycline,Trachoma,,,,,12,120,,,,,,,,,100,200,,,IV,
Doxycycline,Trachoma,,,,,12,120,,,,,,,,,100,240,,,PO,
Doxycycline,Trachoma,,,1,,,11,,,2,4.4,,,,,,,,,IV,
Doxycycline,Trachoma,,,1,,,11,,,2,4.4,,,,,,,,,PO,
Doxycycline,Tularemia,,,,,8,11,,,2,4.4,,,,,,,,,IV,
Doxycycline,Tularemia,,,,,8,11,,,2,4,,,,,,,,,PO,
Doxycycline,Tularemia,,,,,12,120,,,,,,,,,100,200,,,IV,
Doxycycline,Tularemia,,,,,12,120,,,,,,,,,100,240,,,PO,
Doxycycline,Upper Respiratory Tract Infection,,,,,8,11,,,2,4,,,,,,,,,IV,
Doxycycline,Upper Respiratory Tract Infection,,,,,8,11,,,2,4,,,,,,,,,PO,
Doxycycline,Upper Respiratory Tract Infection,,,,,12,120,,,,,,,,,100,200,,,IV,
Doxycycline,Upper Respiratory Tract Infection,,,,,12,120,,,,,,,,,100,240,,,PO,
Doxycycline,Urinary Tract Infection,,,,,12,120,,,,,,,,,100,200,,,IV,
Doxycycline,Urinary Tract Infection,,,,,12,120,,,,,,,,,100,240,,,PO,
Doxycycline,Urinary Tract Infection,,,1,,,11,,,2,4.4,,,,,,,,,IV,
Doxycycline,Wound Infection,,,,,12,120,,,,,,,,,200,300,,,IV,
Doxycycline,Wound Infection,,,,,12,120,,,,,,,,,200,300,,,PO,
Ertapenem,Infection Prophylaxis,,,,,12,120,,,,,,,,,1000,2000,,,IM,
Ertapenem,Infection Prophylaxis,,,,,12,120,,,,,,,,,1000,2000,,,IV,
Ertapenem,Intraabdominal Infection,,,,,12,120,,,,,,,,,1000,2000,,,IM,
Ertapenem,Intraabdominal Infection,,,,,12,120,,,,,,,,,1000,2000,,,IV,
Ertapenem,Intraabdominal Infection,,,3,,,11,,,30,45,,,1000,,,,,,IM,
Ertapenem,Intraabdominal Infection,,,3,,,11,,,30,45,,,1000,,,,,,IV,
Ertapenem,Pelvic Infections,,,,,12,120,,,,,,,,,1000,2000,,,IM,
Ertapenem,Pelvic Infections,,,,,12,120,,,,,,,,,1000,2000,,,IV,
Ertapenem,Pelvic Infections,,,3,,,11,,,30,45,,,1000,,,,,,IM,
Ertapenem,Pelvic Infections,,,3,,,11,,,30,45,,,1000,,,,,,IV,
Ertapenem,Pneumonia,,,,,12,120,,,,,,,,,1000,2000,,,IM,
Ertapenem,Pneumonia,,,,,12,120,,,,,,,,,1000,2000,,,IV,
Ertapenem,Pneumonia,,,3,,,11,,,30,45,,,1000,,,,,,IM,
Ertapenem,Pneumonia,,,3,,,11,,,30,45,,,1000,,,,,,IV,
Ertapenem,Pyelonephritis,,,,,12,120,,,,,,,,,1000,2000,,,IM,
Ertapenem,Pyelonephritis,,,,,12,120,,,,,,,,,1000,2000,,,IV,
Ertapenem,Pyelonephritis,,,3,,,11,,,30,45,,,1000,,,,,,IM,
Ertapenem,Pyelonephritis,,,3,,,11,,,30,45,,,1000,,,,,,IV,
Ertapenem,Skin or Soft Tissue Infection,,,,,12,120,,,,,,,,,1000,2000,,,IM,
Ertapenem,Skin or Soft Tissue Infection,,,,,12,120,,,,,,,,,1000,2000,,,IV,
Ertapenem,Skin or Soft Tissue Infection,,,3,,,11,,,30,45,,,1000,,,,,,IM,
Ertapenem,Skin or Soft Tissue Infection,,,3,,,11,,,30,45,,,1000,,,,,,IV,
Ertapenem,Urinary Tract Infection,,,,,12,120,,,,,,,,,1000,2000,,,IM,
Ertapenem,Urinary Tract Infection,,,,,12,120,,,,,,,,,1000,2000,,,IV,
Ertapenem,Urinary Tract Infection,,,3,,,11,,,30,45,,,1000,,,,,,IM,
Ertapenem,Urinary Tract Infection,,,3,,,11,,,30,45,,,1000,,,,,,IV,
Erythromycin,Amebiasis,,,,,12,120,,,15,20,,,4000,,,,,,IV,
Erythromycin,Amebiasis,,,,,12,120,,,,,,,,,1000,4000,,,PO,
Erythromycin,Amebiasis,,,1,,,11,,,30,50,,,4000,,,,,,PO,
Erythromycin,Bacteremia,,,,,12,120,,,,,,,,,2000,2500,,,IV,
Erythromycin,Bacteremia,,,,,12,120,,,,,,,,,1000,2000,,,PO,
Erythromycin,Bacteremia,,,1,,,11,,,40,50,,,,,,,,,PO,
Erythromycin,Bacterial Endocarditis Prophylaxis,,,,,12,120,,,,,,,,,1000,4000,,,PO,
Erythromycin,Bacterial Endocarditis Prophylaxis,,,1,,,11,,,10,20,,,1000,,,,,,PO,
Erythromycin,Bacterial Infection,,,1,,,11,,,20,25,,,4000,,,,,,IV,
Erythromycin,Bacterial Infection,1,29,,,,,,,40,50,,,,,,,,,IV,
Erythromycin,Bacterial Infection,,,1,,,11,,,40,50,,,4000,,,,,,PO,
Erythromycin,Bacterial Infection,1,29,,,,,,,40,50,,,4000,,,,,,PO,
Erythromycin,Bartonellosis,,,,,12,120,,,,,,,,,2000,2500,,,IV,
Erythromycin,Bartonellosis,,,,,12,120,,,,,,,,,1000,2000,,,PO,
Erythromycin,Bartonellosis,,,1,,,11,,,40,50,,,,,,,,,PO,
Erythromycin,Bowel Preparation,,,,,12,120,,,,,,,,,1000,3000,,,PO,
Erythromycin,Bronchitis,,,,,12,120,,,15,20,,,4000,,,,,,IV,
Erythromycin,Bronchitis,,,,,12,120,,,,,,,,,1000,4000,,,PO,
Erythromycin,Bronchitis,,,1,,,11,,,15,20,,,,,,,,,IV,
Erythromycin,Bronchitis,,,1,,,11,,,30,50,,,4000,,,,,,PO,
Erythromycin,Campylobacter Gastroenteritis,,,,,12,120,,,15,20,,,4000,,,,,,IV,
Erythromycin,Campylobacter Gastroenteritis,,,,,12,120,,,,,,,,,1000,4000,,,PO,
Erythromycin,Campylobacter Gastroenteritis,,,1,,,11,,,15,20,,,4000,,,,,,IV,
Erythromycin,Campylobacter Gastroenteritis,,,1,,,11,,,30,50,,,4000,,,,,,PO,
Erythromycin,Chancroid,,,,,12,120,,,,,,,,,1500,2000,,,PO,
Erythromycin,Chlamydia Infection,,,,,12,120,,,,,,,,,2000,2500,,,PO,
Erythromycin,Chlamydia Infection,,,1,,,11,,,,,,,,,500,750,,,PO,
Erythromycin,Diphtheria,,,,,12,120,,,15,20,,,4000,,,,,,IV,
Erythromycin,Diphtheria,,,,,12,120,,,,,,,,,1000,4000,,,PO,
Erythromycin,Diphtheria,,,1,,,11,,,15,20,,,,,,,,,IV,
Erythromycin,Diphtheria,,,1,,,11,,,30,50,,,4000,,,,,,PO,
Erythromycin,Gastroenteritis,,,,,12,120,,,15,20,,,4000,,,,,,IV,
Erythromycin,Gastroenteritis,,,,,12,120,,,,,,,,,1000,4000,,,PO,
Erythromycin,Gastroenteritis,,,1,,,11,,,15,20,,,,,,,,,IV,
Erythromycin,Gastroenteritis,,,1,,,11,,,30,50,,,4000,,,,,,PO,
Erythromycin,Granuloma Inguinale,,,,,12,120,,,,,,,,,2000,2500,,,PO,
Erythromycin,Impetigo,,,,,12,120,,,,,,,,,2000,2500,,,IV,
Erythromycin,Impetigo,,,,,12,120,,,,,,,,,1000,2000,,,PO,
Erythromycin,Impetigo,,,1,,,11,,,40,50,,,,,,,,,PO,
Erythromycin,Legionella Pneumonia,,,,,12,120,,,,,,,,,1000,4000,,,IV,
Erythromycin,Legionella Pneumonia,,,,,12,120,,,,,,,,,1000,4000,,,PO,
Erythromycin,Lyme Disease,,,,,12,120,,,,,,,,,2000,2500,,,PO,
Erythromycin,Lyme Disease,,,1,,,11,,,50,62.5,,,500,,,,,,PO,
Erythromycin,Lymphogranuloma Venereum,,,,,12,120,,,,,,,,,2000,2500,,,PO,
Erythromycin,Mycoplasma Pneumonia,,,,,12,120,,,15,20,,,4000,,,,,,IV,
Erythromycin,Mycoplasma Pneumonia,,,,,12,120,,,,,,,,,1000,4000,,,PO,
Erythromycin,Mycoplasma Pneumonia,,,1,,,11,,,15,20,,,,,,,,,IV,
Erythromycin,Mycoplasma Pneumonia,,,1,,,11,,,30,50,,,4000,,,,,,PO,
Erythromycin,Nongonococcal Urethritis,,,,,12,120,,,,,,,,,2000,2500,,,PO,
Erythromycin,Nongonococcal Urethritis,,,1,,,11,,,,,,,,,500,750,,,PO,
Erythromycin,Osteomyelitis,,,,,12,120,,,,,,,,,2000,2500,,,IV,
Erythromycin,Osteomyelitis,,,,,12,120,,,,,,,,,1000,2000,,,PO,
Erythromycin,Osteomyelitis,,,1,,,11,,,40,50,,,,,,,,,PO,
Erythromycin,Otitis Media,,,,,12,120,,,15,20,,,4000,,,,,,IV,
Erythromycin,Otitis Media,,,,,12,120,,,,,,,,,1000,4000,,,PO,
Erythromycin,Otitis Media,,,1,,,11,,,15,20,,,,,,,,,IV,
Erythromycin,Otitis Media,,,1,,,11,,,30,50,,,4000,,,,,,PO,
Erythromycin,Pelvic Inflammatory Disease,,,,,12,120,,,,,,,,,2000,2500,,,IV,
Erythromycin,Pelvic Inflammatory Disease,,,,,12,120,,,,,,,,,1000,1500,,,PO,
Erythromycin,Pertussis Prophylaxis,,,,,12,120,,,40,50,,,4000,,,,,,PO,
Erythromycin,Pertussis Prophylaxis,,,1,,,11,,,,,,,,,500,750,,,PO,
Erythromycin,Pharyngitis,,,,,12,120,,,15,20,,,4000,,,,,,IV,
Erythromycin,Pharyngitis,,,,,12,120,,,,,,,,,1000,4000,,,PO,
Erythromycin,Pharyngitis,,,1,,,11,,,15,20,,,,,,,,,IV,
Erythromycin,Pharyngitis,,,1,,,11,,,30,50,,,4000,,,,,,PO,
Erythromycin,Pneumonia,,,,,12,120,,,15,20,,,4000,,,,,,IV,
Erythromycin,Pneumonia,,,,,12,120,,,,,,,,,1000,4000,,,PO,
Erythromycin,Pneumonia,,,1,,,11,,,15,20,,,,,,,,,IV,
Erythromycin,Pneumonia,,,1,,,11,,,30,50,,,4000,,,,,,PO,
Erythromycin,Rheumatic Fever Prophylaxis,,,,,12,120,,,,,,,,,500,750,,,PO,
Erythromycin,Rheumatic Fever Prophylaxis,,,1,,,11,,,,,,,,,500,750,,,PO,
Erythromycin,Skin and Structure Infection,,,,,12,120,,,,,,,,,500,750,,,PO,
Erythromycin,Skin and Structure Infection,,,1,,,11,,,40,60,,,,,,,,,PO,
Erythromycin,Skin or Soft Tissue Infection,,,,,12,120,,,15,20,,,4000,,,,,,IV,
Erythromycin,Skin or Soft Tissue Infection,,,,,12,120,,,,,,,,,1000,4000,,,PO,
Erythromycin,Skin or Soft Tissue Infection,,,1,,,11,,,15,20,,,,,,,,,IV,
Erythromycin,Skin or Soft Tissue Infection,,,1,,,11,,,30,50,,,4000,,,,,,PO,
Erythromycin,Surgical Prophylaxis,,,1,,,11,,,20,40,,,1000,,,,,,PO,
Erythromycin,Syphilis - Early,,,,,12,120,,,,,,,,,2000,4000,,,PO,
Erythromycin,Upper Respiratory Tract Infection,,,,,12,120,,,15,20,,,4000,,,,,,IV,
Erythromycin,Upper Respiratory Tract Infection,,,,,12,120,,,,,,,,,1000,4000,,,PO,
Erythromycin,Upper Respiratory Tract Infection,,,1,,,11,,,15,20,,,,,,,,,IV,
Erythromycin,Upper Respiratory Tract Infection,,,1,,,11,,,30,50,,,4000,,,,,,PO,
Ethambutol,Mycobacterium avium-intracellulare - Prophylaxis,,,,,13,120,,,15,25,,,,,,,,,PO,
Ethambutol,Mycobacterium avium-intracellulare - Treatment,,,,,13,120,,,15,25,,,,,,,,,PO,
Ethambutol,Mycobacterium kansasii,,,,,13,120,,,15,25,,,,,,,,,PO,
Ethambutol,Tuberculosis - Active,,,,,13,120,,,15,25,,,,,,,,,PO,
Ethambutol + Isoniazid + Pyrazinamide  + Rifampicin,Pulmonary and Extrapulmonary Tuberculosis ,,,,,18,120,69.6,,,,,,,,1375,1650,,,PO,
Ethambutol + Isoniazid + Pyrazinamide  + Rifampicin,Pulmonary and Extrapulmonary Tuberculosis ,,,,,18,120,29.6,37.5,,,,,,,550,825,,,PO,
Ethambutol + Isoniazid + Pyrazinamide  + Rifampicin,Pulmonary and Extrapulmonary Tuberculosis ,,,,,18,120,37.6,54.5,,,,,,,825,1110,,,PO,
Ethambutol + Isoniazid + Pyrazinamide  + Rifampicin,Pulmonary and Extrapulmonary Tuberculosis ,,,,,18,120,54.6,69.5,,,,,,,1100,1375,,,PO,
Flucloxacillin,Acne,,,,,2,11,,,,,,,,,500,1000,,,IM,
Flucloxacillin,Acne,,,,,2,11,,,,,,,,,500,2000,,,IV,
Flucloxacillin,Acne,,,,,2,11,,,,,,,,,500,1000,,,PO,
Flucloxacillin,Acne,,,,,12,120,,,,,,,,,1000,2000,,,IM,
Flucloxacillin,Acne,,,,,12,120,,,,,,,,,1000,4000,,,IV,
Flucloxacillin,Acne,,,,,12,120,,,,,,,,,1000,2000,,,PO,
Flucloxacillin,Acne,29,,,,,2,,,,,,,,,250,500,,,IM,
Flucloxacillin,Acne,29,,,,,2,,,,,,,,,250,1000,,,IV,
Flucloxacillin,Acne,29,,,,,2,,,,,,,,,250,500,,,PO,
Flucloxacillin,Eczema,,,,,2,11,,,,,,,,,500,1000,,,IM,
Flucloxacillin,Eczema,,,,,2,11,,,,,,,,,500,2000,,,IV,
Flucloxacillin,Eczema,,,,,2,11,,,,,,,,,500,1000,,,PO,
Flucloxacillin,Eczema,,,,,12,120,,,,,,,,,1000,2000,,,IM,
Flucloxacillin,Eczema,,,,,12,120,,,,,,,,,1000,4000,,,IV,
Flucloxacillin,Eczema,,,,,12,120,,,,,,,,,1000,2000,,,PO,
Flucloxacillin,Eczema,29,,,,,2,,,,,,,,,250,500,,,IM,
Flucloxacillin,Eczema,29,,,,,2,,,,,,,,,250,1000,,,IV,
Flucloxacillin,Eczema,29,,,,,2,,,,,,,,,250,500,,,PO,
Flucloxacillin,Empyema,,,,,2,11,,,,,,,,,500,1000,,,IM,
Flucloxacillin,Empyema,,,,,2,11,,,,,,,,,500,2000,,,IV,
Flucloxacillin,Empyema,,,,,2,11,,,,,,,,,500,1000,,,PO,
Flucloxacillin,Empyema,,,,,12,120,,,,,,,,,1000,2000,,,IM,
Flucloxacillin,Empyema,,,,,12,120,,,,,,,,,1000,4000,,,IV,
Flucloxacillin,Empyema,,,,,12,120,,,,,,,,,1000,2000,,,PO,
Flucloxacillin,Empyema,29,,,,,2,,,,,,,,,250,500,,,IM,
Flucloxacillin,Empyema,29,,,,,2,,,,,,,,,250,1000,,,IV,
Flucloxacillin,Empyema,29,,,,,2,,,,,,,,,250,500,,,PO,
Flucloxacillin,Endocarditis,,,,,2,11,,,,,,,,,500,4000,,,IM,
Flucloxacillin,Endocarditis,,,,,2,11,,,,,,,,,500,4000,,,IV,
Flucloxacillin,Endocarditis,,,,,2,11,,,,,,,,,500,1000,,,PO,
Flucloxacillin,Endocarditis,,,,,12,120,,,,,,,,,1000,8000,,,IM,
Flucloxacillin,Endocarditis,,,,,12,120,,,,,,,,,1000,8000,,,IV,
Flucloxacillin,Endocarditis,,,,,12,120,,,,,,,,,1000,8000,,,PO,
Flucloxacillin,Endocarditis,29,,,,,2,,,,,,,,,250,2000,,,IM,
Flucloxacillin,Endocarditis,29,,,,,2,,,,,,,,,250,2000,,,IV,
Flucloxacillin,Endocarditis,29,,,,,2,,,,,,,,,250,500,,,PO,
Flucloxacillin,Enteritis,,,,,2,11,,,,,,,,,500,1000,,,IM,
Flucloxacillin,Enteritis,,,,,2,11,,,,,,,,,500,2000,,,IV,
Flucloxacillin,Enteritis,,,,,2,11,,,,,,,,,500,1000,,,PO,
Flucloxacillin,Enteritis,,,,,12,120,,,,,,,,,1000,2000,,,IM,
Flucloxacillin,Enteritis,,,,,12,120,,,,,,,,,1000,4000,,,IV,
Flucloxacillin,Enteritis,,,,,12,120,,,,,,,,,1000,2000,,,PO,
Flucloxacillin,Enteritis,29,,,,,2,,,,,,,,,250,500,,,IM,
Flucloxacillin,Enteritis,29,,,,,2,,,,,,,,,250,1000,,,IV,
Flucloxacillin,Enteritis,29,,,,,2,,,,,,,,,250,500,,,PO,
Flucloxacillin,Externa,,,,,2,11,,,,,,,,,500,1000,,,IM,
Flucloxacillin,Externa,,,,,2,11,,,,,,,,,500,2000,,,IV,
Flucloxacillin,Externa,,,,,2,11,,,,,,,,,500,1000,,,PO,
Flucloxacillin,Externa,,,,,12,120,,,,,,,,,1000,2000,,,IM,
Flucloxacillin,Externa,,,,,12,120,,,,,,,,,1000,4000,,,IV,
Flucloxacillin,Externa,,,,,12,120,,,,,,,,,1000,2000,,,PO,
Flucloxacillin,Externa,29,,,,,2,,,,,,,,,250,500,,,IM,
Flucloxacillin,Externa,29,,,,,2,,,,,,,,,250,1000,,,IV,
Flucloxacillin,Externa,29,,,,,2,,,,,,,,,250,500,,,PO,
Flucloxacillin,Furunculosis,,,,,2,11,,,,,,,,,500,1000,,,IM,
Flucloxacillin,Furunculosis,,,,,2,11,,,,,,,,,500,2000,,,IV,
Flucloxacillin,Furunculosis,,,,,2,11,,,,,,,,,500,1000,,,PO,
Flucloxacillin,Furunculosis,,,,,12,120,,,,,,,,,1000,2000,,,IM,
Flucloxacillin,Furunculosis,,,,,12,120,,,,,,,,,1000,4000,,,IV,
Flucloxacillin,Furunculosis,,,,,12,120,,,,,,,,,1000,2000,,,PO,
Flucloxacillin,Furunculosis,29,,,,,2,,,,,,,,,250,500,,,IM,
Flucloxacillin,Furunculosis,29,,,,,2,,,,,,,,,250,1000,,,IV,
Flucloxacillin,Furunculosis,29,,,,,2,,,,,,,,,250,500,,,PO,
Flucloxacillin,Impetigo,,,,,2,11,,,,,,,,,500,1000,,,IM,
Flucloxacillin,Impetigo,,,,,2,11,,,,,,,,,500,2000,,,IV,
Flucloxacillin,Impetigo,,,,,2,11,,,,,,,,,500,1000,,,PO,
Flucloxacillin,Impetigo,,,,,12,120,,,,,,,,,1000,2000,,,IM,
Flucloxacillin,Impetigo,,,,,12,120,,,,,,,,,1000,4000,,,IV,
Flucloxacillin,Impetigo,,,,,12,120,,,,,,,,,1000,2000,,,PO,
Flucloxacillin,Impetigo,29,,,,,2,,,,,,,,,250,500,,,IM,
Flucloxacillin,Impetigo,29,,,,,2,,,,,,,,,250,1000,,,IV,
Flucloxacillin,Impetigo,29,,,,,2,,,,,,,,,250,500,,,PO,
Flucloxacillin,Infected Burns,,,,,2,11,,,,,,,,,500,1000,,,IM,
Flucloxacillin,Infected Burns,,,,,2,11,,,,,,,,,500,2000,,,IV,
Flucloxacillin,Infected Burns,,,,,2,11,,,,,,,,,500,1000,,,PO,
Flucloxacillin,Infected Burns,,,,,12,120,,,,,,,,,1000,2000,,,IM,
Flucloxacillin,Infected Burns,,,,,12,120,,,,,,,,,1000,4000,,,IV,
Flucloxacillin,Infected Burns,,,,,12,120,,,,,,,,,1000,2000,,,PO,
Flucloxacillin,Infected Burns,29,,,,,2,,,,,,,,,250,500,,,IM,
Flucloxacillin,Infected Burns,29,,,,,2,,,,,,,,,250,1000,,,IV,
Flucloxacillin,Infected Burns,29,,,,,2,,,,,,,,,250,500,,,PO,
Flucloxacillin,Infected Wounds,,,,,2,11,,,,,,,,,500,1000,,,IM,
Flucloxacillin,Infected Wounds,,,,,2,11,,,,,,,,,500,2000,,,IV,
Flucloxacillin,Infected Wounds,,,,,2,11,,,,,,,,,500,1000,,,PO,
Flucloxacillin,Infected Wounds,,,,,12,120,,,,,,,,,1000,2000,,,IM,
Flucloxacillin,Infected Wounds,,,,,12,120,,,,,,,,,1000,4000,,,IV,
Flucloxacillin,Infected Wounds,,,,,12,120,,,,,,,,,1000,2000,,,PO,
Flucloxacillin,Infected Wounds,29,,,,,2,,,,,,,,,250,500,,,IM,
Flucloxacillin,Infected Wounds,29,,,,,2,,,,,,,,,250,1000,,,IV,
Flucloxacillin,Infected Wounds,29,,,,,2,,,,,,,,,250,500,,,PO,
Flucloxacillin,Lung Abscess,,,,,2,11,,,,,,,,,500,1000,,,IM,
Flucloxacillin,Lung Abscess,,,,,2,11,,,,,,,,,500,2000,,,IV,
Flucloxacillin,Lung Abscess,,,,,2,11,,,,,,,,,500,1000,,,PO,
Flucloxacillin,Lung Abscess,,,,,12,120,,,,,,,,,1000,2000,,,IM,
Flucloxacillin,Lung Abscess,,,,,12,120,,,,,,,,,1000,4000,,,IV,
Flucloxacillin,Lung Abscess,,,,,12,120,,,,,,,,,1000,2000,,,PO,
Flucloxacillin,Lung Abscess,29,,,,,2,,,,,,,,,250,500,,,IM,
Flucloxacillin,Lung Abscess,29,,,,,2,,,,,,,,,250,1000,,,IV,
Flucloxacillin,Lung Abscess,29,,,,,2,,,,,,,,,250,500,,,PO,
Flucloxacillin,Meningitis,,,,,2,11,,,,,,,,,500,1000,,,IM,
Flucloxacillin,Meningitis,,,,,2,11,,,,,,,,,500,2000,,,IV,
Flucloxacillin,Meningitis,,,,,2,11,,,,,,,,,500,1000,,,PO,
Flucloxacillin,Meningitis,,,,,12,120,,,,,,,,,1000,2000,,,IM,
Flucloxacillin,Meningitis,,,,,12,120,,,,,,,,,1000,4000,,,IV,
Flucloxacillin,Meningitis,,,,,12,120,,,,,,,,,1000,2000,,,PO,
Flucloxacillin,Meningitis,29,,,,,2,,,,,,,,,250,500,,,IM,
Flucloxacillin,Meningitis,29,,,,,2,,,,,,,,,250,1000,,,IV,
Flucloxacillin,Meningitis,29,,,,,2,,,,,,,,,250,500,,,PO,
Flucloxacillin,Osteomyelitis,,,,,2,11,,,,,,,,,500,4000,,,IM,
Flucloxacillin,Osteomyelitis,,,,,2,11,,,,,,,,,500,4000,,,IV,
Flucloxacillin,Osteomyelitis,,,,,2,11,,,,,,,,,500,1000,,,PO,
Flucloxacillin,Osteomyelitis,,,,,12,120,,,,,,,,,1000,8000,,,IM,
Flucloxacillin,Osteomyelitis,,,,,12,120,,,,,,,,,1000,8000,,,IV,
Flucloxacillin,Osteomyelitis,,,,,12,120,,,,,,,,,1000,8000,,,PO,
Flucloxacillin,Osteomyelitis,29,,,,,2,,,,,,,,,250,2000,,,IM,
Flucloxacillin,Osteomyelitis,29,,,,,2,,,,,,,,,250,2000,,,IV,
Flucloxacillin,Osteomyelitis,29,,,,,2,,,,,,,,,250,500,,,PO,
Flucloxacillin,Otitis Media,,,,,2,11,,,,,,,,,500,1000,,,IM,
Flucloxacillin,Otitis Media,,,,,2,11,,,,,,,,,500,2000,,,IV,
Flucloxacillin,Otitis Media,,,,,2,11,,,,,,,,,500,1000,,,PO,
Flucloxacillin,Otitis Media,,,,,12,120,,,,,,,,,1000,2000,,,IM,
Flucloxacillin,Otitis Media,,,,,12,120,,,,,,,,,1000,4000,,,IV,
Flucloxacillin,Otitis Media,,,,,12,120,,,,,,,,,1000,2000,,,PO,
Flucloxacillin,Otitis Media,29,,,,,2,,,,,,,,,250,500,,,IM,
Flucloxacillin,Otitis Media,29,,,,,2,,,,,,,,,250,1000,,,IV,
Flucloxacillin,Otitis Media,29,,,,,2,,,,,,,,,250,500,,,PO,
Flucloxacillin,Pharyngitis,,,,,2,11,,,,,,,,,500,1000,,,IM,
Flucloxacillin,Pharyngitis,,,,,2,11,,,,,,,,,500,2000,,,IV,
Flucloxacillin,Pharyngitis,,,,,2,11,,,,,,,,,500,1000,,,PO,
Flucloxacillin,Pharyngitis,,,,,12,120,,,,,,,,,1000,2000,,,IM,
Flucloxacillin,Pharyngitis,,,,,12,120,,,,,,,,,1000,4000,,,IV,
Flucloxacillin,Pharyngitis,,,,,12,120,,,,,,,,,1000,2000,,,PO,
Flucloxacillin,Pharyngitis,29,,,,,2,,,,,,,,,250,500,,,IM,
Flucloxacillin,Pharyngitis,29,,,,,2,,,,,,,,,250,1000,,,IV,
Flucloxacillin,Pharyngitis,29,,,,,2,,,,,,,,,250,500,,,PO,
Flucloxacillin,Pneumonia,,,,,2,11,,,,,,,,,500,1000,,,IM,
Flucloxacillin,Pneumonia,,,,,2,11,,,,,,,,,500,2000,,,IV,
Flucloxacillin,Pneumonia,,,,,2,11,,,,,,,,,500,1000,,,PO,
Flucloxacillin,Pneumonia,,,,,12,120,,,,,,,,,1000,2000,,,IM,
Flucloxacillin,Pneumonia,,,,,12,120,,,,,,,,,1000,4000,,,IV,
Flucloxacillin,Pneumonia,,,,,12,120,,,,,,,,,1000,2000,,,PO,
Flucloxacillin,Pneumonia,29,,,,,2,,,,,,,,,250,500,,,IM,
Flucloxacillin,Pneumonia,29,,,,,2,,,,,,,,,250,1000,,,IV,
Flucloxacillin,Pneumonia,29,,,,,2,,,,,,,,,250,500,,,PO,
Flucloxacillin,Quinsy,,,,,2,11,,,,,,,,,500,1000,,,IM,
Flucloxacillin,Quinsy,,,,,2,11,,,,,,,,,500,2000,,,IV,
Flucloxacillin,Quinsy,,,,,2,11,,,,,,,,,500,1000,,,PO,
Flucloxacillin,Quinsy,,,,,12,120,,,,,,,,,1000,2000,,,IM,
Flucloxacillin,Quinsy,,,,,12,120,,,,,,,,,1000,4000,,,IV,
Flucloxacillin,Quinsy,,,,,12,120,,,,,,,,,1000,2000,,,PO,
Flucloxacillin,Quinsy,29,,,,,2,,,,,,,,,250,500,,,IM,
Flucloxacillin,Quinsy,29,,,,,2,,,,,,,,,250,1000,,,IV,
Flucloxacillin,Quinsy,29,,,,,2,,,,,,,,,250,500,,,PO,
Flucloxacillin,Septicemia,,,,,2,11,,,,,,,,,500,1000,,,IM,
Flucloxacillin,Septicemia,,,,,2,11,,,,,,,,,500,2000,,,IV,
Flucloxacillin,Septicemia,,,,,2,11,,,,,,,,,500,1000,,,PO,
Flucloxacillin,Septicemia,,,,,12,120,,,,,,,,,1000,2000,,,IM,
Flucloxacillin,Septicemia,,,,,12,120,,,,,,,,,1000,4000,,,IV,
Flucloxacillin,Septicemia,,,,,12,120,,,,,,,,,1000,2000,,,PO,
Flucloxacillin,Septicemia,29,,,,,2,,,,,,,,,250,500,,,IM,
Flucloxacillin,Septicemia,29,,,,,2,,,,,,,,,250,1000,,,IV,
Flucloxacillin,Septicemia,29,,,,,2,,,,,,,,,250,500,,,PO,
Flucloxacillin,Sinusitis,,,,,2,11,,,,,,,,,500,1000,,,IM,
